location,date,p_scores_all_ages,p_scores_15_64,p_scores_65_74,p_scores_75_84,p_scores_85plus,deaths_2020_all_ages,average_deaths_2015_2019_all_ages,deaths_2015_all_ages,deaths_2016_all_ages,deaths_2017_all_ages,deaths_2018_all_ages,deaths_2019_all_ages,deaths_2010_all_ages,deaths_2011_all_ages,deaths_2012_all_ages,deaths_2013_all_ages,deaths_2014_all_ages,deaths_2021_all_ages,time,time_unit,p_scores_0_14,projected_deaths_2020_2022_all_ages,excess_proj_all_ages,cum_excess_proj_all_ages,cum_proj_deaths_all_ages,cum_p_proj_all_ages,p_proj_all_ages,p_proj_0_14,p_proj_15_64,p_proj_65_74,p_proj_75_84,p_proj_85p,cum_excess_per_million_proj_all_ages,excess_per_million_proj_all_ages,deaths_2022_all_ages
Australia,2020-01-12,-0.75,,,,,2825.8,2847.04,2702.9,2882.2,2817.8,2770.2,3062.1,,,,,,2841.5,2,weekly,,2997.1,-171.3,-366.8,6003.8,-6.11,-5.72,,,,,,-14.2235502361408,-6.64256858083674,
Australia,2020-01-19,-0.06,,,,,2817.9,2819.6,2701.8,2838.8,2727.2,2761.1,3069.1,,,,,,3022.9,3,weekly,,2969.7,-151.8,-518.6,8973.5,-5.78,-5.11,,,,,,-20.1099595214357,-5.88640928529491,
Australia,2020-01-26,4.86,,,,,2933.3,2797.28,2687.0,2659.5,2789.8,2830.4,3019.7,,,,,,2856.0,4,weekly,,2947.3,-14.0,-532.6,11920.8,-4.47,-0.48,,,,,,-20.652843118235,-0.542883596799267,
Australia,2020-02-02,0.8,,,,,2824.7,2802.26,2590.0,2853.7,2708.1,2897.5,2962.0,,,,,,3003.9,5,weekly,,2952.5,-127.8,-660.4,14873.3,-4.44,-4.33,,,,,,-25.6085948090168,-4.95575169078188,
Australia,2020-02-09,1.59,,,,,2852.7,2808.04,2806.8,2692.6,2824.5,2690.7,3025.6,,,,,,2873.9,6,weekly,,2957.9,-105.2,-765.6,17831.2,-4.29,-3.56,,,,,,-29.6879772649656,-4.07938245594878,
Australia,2020-02-16,4.53,,,,,2944.5,2816.94,2723.5,2732.6,2784.2,2790.6,3053.8,,,,,,2852.7,7,weekly,,2966.9,-22.4,-788.0,20798.1,-3.79,-0.75,,,,,,-30.5565910198445,-0.868613754878827,
Australia,2020-02-23,3.56,,,,,2946.7,2845.38,2649.3,2731.4,2877.1,2827.0,3142.1,,,,,,2983.7,8,weekly,,2995.7,-49.0,-837.0,23793.8,-3.52,-1.64,,,,,,-32.4566836086419,-1.90009258879743,
Australia,2020-03-01,6.19,,,,,3019.5,2843.56,2757.7,2701.7,2817.8,2867.9,3072.7,,,,,,2962.4,9,weekly,,2993.3,26.2,-810.8,26787.1,-3.03,0.88,,,,,,-31.4407157346318,1.01596787401006,
Australia,2020-03-08,1.46,,,,,2927.7,2885.62,2796.5,2794.3,2980.1,2862.2,2995.0,,,,,,3046.4,10,weekly,,3035.9,-108.2,-919.0,29823.0,-3.08,-3.56,,,,,,-35.6364303898947,-4.19571465526291,
Australia,2020-03-15,2.73,,,,,2899.7,2822.68,2676.7,2755.4,2726.0,2885.0,3070.3,,,,,,3009.5,11,weekly,,2972.9,-73.2,-992.2,32795.9,-3.03,-2.46,,,,,,-38.4749360531595,-2.83850566326474,
Australia,2020-03-22,5.49,,,,,3031.9,2874.14,2796.5,2864.0,2857.0,2842.9,3010.3,,,,,,2991.5,12,weekly,,3024.3,7.6,-984.6,35820.2,-2.75,0.25,,,,,,-38.180227814897,0.294708238262459,
Australia,2020-03-29,8.34,,,,,3114.7,2874.86,2774.8,2822.8,2769.7,2922.5,3084.5,,,,,,3012.8,13,weekly,,3024.7,90.0,-894.6,38844.9,-2.3,2.98,,,,,,-34.6902618354732,3.48996597942386,
Australia,2020-04-05,11.28,,,,,3220.0,2893.48,2785.1,2941.6,2944.3,2754.3,3042.1,,,,,,2901.9,14,weekly,,3043.7,176.3,-718.3,41888.6,-1.71,5.79,,,,,,-27.8538062557795,6.83645557969363,
Australia,2020-04-12,6.55,,,,,3131.5,2938.86,2872.9,2924.5,2888.3,2840.6,3168.0,,,,,,3194.3,15,weekly,,3088.9,42.6,-675.7,44977.5,-1.5,1.38,,,,,,-26.2018890255189,1.65191723026063,
Australia,2020-04-19,1.9,,,,,3015.1,2958.84,2833.0,2878.8,2956.6,2987.2,3138.6,,,,,,3175.2,16,weekly,,3108.9,-93.8,-769.5,48086.4,-1.6,-3.02,,,,,,-29.839209124074,-3.63732009855509,
Australia,2020-04-26,3.72,,,,,3040.8,2931.6,2952.8,2873.1,2933.1,2814.5,3084.5,,,,,,3178.6,17,weekly,,3081.7,-40.9,-810.4,51168.1,-1.58,-1.33,,,,,,-31.4252047747233,-1.58599565064929,
Australia,2020-05-03,0.29,,,,,2989.3,2980.72,3016.7,2851.4,2891.7,3011.1,3132.7,,,,,,3329.8,18,weekly,,3130.7,-141.4,-951.8,54298.8,-1.75,-4.52,,,,,,-36.9083291023959,-5.4831243276726,
Australia,2020-05-10,1.4,,,,,3160.7,3117.1,3113.7,2967.9,3055.0,3134.9,3314.0,,,,,,3292.8,19,weekly,,3267.1,-106.4,-1058.2,57565.9,-1.84,-3.26,,,,,,-41.0342444380703,-4.12591533567443,
Australia,2020-05-17,-2.9,,,,,3035.2,3125.84,3074.9,3009.0,3092.0,3144.0,3309.3,,,,,,3304.0,20,weekly,,3276.1,-240.9,-1299.1,60842.0,-2.14,-7.35,,,,,,-50.3757200429948,-9.34147560492453,
Australia,2020-05-24,-1.41,,,,,3157.3,3202.46,3044.1,3179.3,3095.3,3270.1,3423.5,,,,,,3449.6,21,weekly,,3352.7,-195.4,-1494.5,64194.7,-2.33,-5.83,,,,,,-57.9528239583217,-7.57710391532691,
Australia,2020-05-31,-2.58,,,,,3145.0,3228.4,3032.7,3230.7,3162.5,3232.6,3483.5,,,,,,3288.3,22,weekly,,3378.3,-233.3,-1727.8,67573.0,-2.56,-6.91,,,,,,-66.9995913249838,-9.04676736666207,
Australia,2020-06-07,-6.16,,,,,3077.8,3279.94,3126.2,3255.8,3216.2,3315.6,3485.9,,,,,,3500.0,23,weekly,,3429.9,-352.1,-2079.9,71002.9,-2.93,-10.27,,,,,,-80.6531137844854,-13.6535224595016,
Australia,2020-06-14,-4.88,,,,,3074.4,3232.22,3155.9,3067.3,3212.8,3147.4,3577.7,,,,,,3403.7,24,weekly,,3382.1,-307.7,-2387.6,74385.0,-3.21,-9.1,,,,,,-92.5849196941378,-11.9318059096525,
Australia,2020-06-21,-7.82,,,,,3012.8,3268.36,3073.7,3241.0,3158.0,3300.8,3568.3,,,,,,3343.2,25,weekly,,3418.5,-405.7,-2793.3,77803.5,-3.59,-11.87,,,,,,-108.316910781385,-15.7319910872473,
Australia,2020-06-28,-9.19,,,,,3001.6,3305.22,3168.4,3243.2,3261.0,3311.1,3542.4,,,,,,3373.5,26,weekly,,3455.5,-453.9,-3247.2,81259.0,-4.0,-13.14,,,,,,-125.917972537613,-17.6010617562277,
Australia,2020-07-05,-8.27,,,,,3102.4,3381.96,3248.3,3332.3,3387.4,3373.5,3568.3,,,,,,3441.8,27,weekly,,3532.1,-429.7,-3676.9,84791.1,-4.34,-12.17,,,,,,-142.580621219373,-16.6626486817604,
Australia,2020-07-12,-7.12,,,,,3136.0,3376.5,3363.5,3341.5,3468.0,3222.4,3487.1,,,,,,3489.9,28,weekly,,3526.7,-390.7,-4067.6,88317.8,-4.61,-11.08,,,,,,-157.73095131005,-15.1503300906767,
Australia,2020-07-19,-9.75,,,,,3104.7,3440.3,3343.0,3294.6,3638.1,3328.1,3597.7,,,,,,3548.2,29,weekly,,3590.5,-485.8,-4553.4,91908.3,-4.95,-13.53,,,,,,-176.569012118984,-18.8380608089346,
Australia,2020-07-26,-6.39,,,,,3277.1,3500.8,3384.1,3344.9,3634.7,3484.9,3655.4,,,,,,3612.0,30,weekly,,3650.7,-373.6,-4927.0,95559.0,-5.16,-10.23,,,,,,-191.056248673571,-14.4872365545862,
Australia,2020-08-02,-3.84,,,,,3309.6,3441.78,3396.6,3330.1,3725.4,3315.6,3441.2,,,,,,3412.7,31,weekly,,3591.9,-282.3,-5209.3,99150.9,-5.25,-7.86,,,,,,-202.00310862903,-10.9468599554595,
Australia,2020-08-09,-4.35,,,,,3306.3,3456.84,3434.3,3333.5,3696.3,3222.4,3597.7,,,,,,3374.6,32,weekly,,3606.9,-300.6,-5509.9,102757.8,-5.36,-8.33,,,,,,-213.659595000306,-11.6564863712757,
Australia,2020-08-16,-2.03,,,,,3435.1,3506.14,3468.5,3469.4,3638.1,3377.0,3577.7,,,,,,3429.5,33,weekly,,3656.3,-221.2,-5731.1,106414.1,-5.39,-6.05,,,,,,-222.237155829734,-8.57756082942842,
Australia,2020-08-23,-8.14,,,,,3239.1,3526.0,3547.2,3468.3,3670.5,3313.3,3630.7,,,,,,3357.8,34,weekly,,3676.1,-437.0,-6168.1,110090.2,-5.6,-11.89,,,,,,-239.182879529826,-16.9457237000914,
Australia,2020-08-30,-8.9,,,,,3224.5,3539.54,3416.0,3504.8,3770.1,3466.7,3540.1,,,,,,3414.9,35,weekly,,3689.7,-465.2,-6633.3,113779.9,-5.83,-12.61,,,,,,-257.22212590347,-18.0392463736442,
Australia,2020-09-06,-6.36,,,,,3242.4,3462.78,3491.3,3351.8,3556.4,3287.2,3627.2,,,,,,3283.9,36,weekly,,3612.9,-370.5,-7003.8,117392.8,-5.97,-10.25,,,,,,-271.589152518765,-14.3670266152949,
Australia,2020-09-13,-6.82,,,,,3164.0,3395.66,3418.3,3302.6,3685.1,3111.1,3461.2,,,,,,3385.8,37,weekly,,3545.9,-381.9,-7385.7,120938.7,-6.11,-10.77,,,,,,-286.398241491453,-14.8090889726886,
Australia,2020-09-20,-8.72,,,,,3038.6,3328.82,3346.4,3162.1,3550.8,3123.6,3461.2,,,,,,3234.6,38,weekly,,3478.9,-440.3,-7826.0,124417.6,-6.29,-12.66,,,,,,-303.47193061079,-17.0736891193369,
Australia,2020-09-27,-2.41,,,,,3129.3,3206.74,3157.0,3256.9,3259.8,3153.1,3206.9,,,,,,3345.5,39,weekly,,3356.7,-227.4,-8053.4,127774.3,-6.3,-6.77,,,,,,-312.289911318801,-8.81798070801095,
Australia,2020-10-04,-2.78,,,,,3133.8,3223.28,3131.9,3207.8,3272.1,3127.0,3377.6,,,,,,3209.9,40,weekly,,3373.3,-239.5,-8292.9,131147.6,-6.32,-7.1,,,,,,-321.577098564046,-9.2871872452446,
Australia,2020-10-11,-4.92,,,,,2990.4,3145.18,3072.6,3170.1,3125.5,3119.0,3238.7,,,,,,3130.4,41,weekly,,3295.3,-304.9,-8597.8,134442.9,-6.4,-9.25,,,,,,-333.400327754338,-11.8232291902926,
Australia,2020-10-18,-4.46,,,,,2957.9,3095.82,2991.6,3151.8,3022.6,3082.7,3230.4,,,,,,3140.5,42,weekly,,3245.7,-287.8,-8885.6,137688.6,-6.45,-8.87,,,,,,-344.56046340854,-11.1601356542021,
Australia,2020-10-25,-4.09,,,,,2910.9,3034.9,2909.4,3167.8,2907.3,2971.3,3218.7,,,,,,2936.7,43,weekly,,3184.9,-274.0,-9159.6,140873.5,-6.5,-8.6,,,,,,-355.185470945898,-10.6250075373571,
Australia,2020-11-01,-1.55,,,,,2969.1,3015.82,2872.9,3070.7,2959.9,3009.9,3165.7,,,,,,,44,weekly,,3165.5,-196.4,-9356.0,144039.0,-6.5,-6.2,,,,,,-362.801352260996,-7.61588131509829,
Australia,2020-11-08,0.58,,,,,3000.5,2983.08,2878.6,3157.6,2807.7,2990.6,3080.9,,,,,,,45,weekly,,3132.9,-132.4,-9488.4,147171.9,-6.45,-4.23,,,,,,-367.935479990726,-5.13412772973021,
Australia,2020-11-15,5.11,,,,,3058.7,2909.96,2740.6,2945.1,2864.8,2873.6,3125.7,,,,,,,46,weekly,,3059.9,-1.2,-9489.6,150231.8,-6.32,-0.04,,,,,,-367.982012870452,-0.0465328797256514,
Australia,2020-11-22,-0.56,,,,,2941.1,2957.74,2866.1,3026.2,2842.4,2988.4,3065.6,,,,,,,47,weekly,,3107.9,-166.8,-9656.4,153339.7,-6.3,-5.37,,,,,,-374.450083152317,-6.46807028186555,
Australia,2020-11-29,-1.73,,,,,2860.5,2911.0,2860.4,2878.8,2834.6,2917.9,3063.3,,,,,,,48,weekly,,3060.9,-200.4,-9856.8,156400.6,-6.3,-6.55,,,,,,-382.221074066501,-7.77099091418379,
Australia,2020-12-06,5.44,,,,,3021.8,2865.88,2795.4,2720.0,2842.4,2923.6,3048.0,,,,,,,49,weekly,,3016.1,5.7,-9851.1,159416.7,-6.18,0.19,,,,,,-382.000042887804,0.221031178696844,
Australia,2020-12-13,0.11,,,,,2942.3,2939.2,2878.6,2896.0,2908.4,2947.4,3065.6,,,,,,,50,weekly,,3089.3,-147.0,-9998.1,162506.0,-6.15,-4.76,,,,,,-387.700320654196,-5.7002777663923,
Australia,2020-12-20,2.53,,,,,2952.3,2879.5,2787.4,2902.8,2841.3,2879.3,2986.7,,,,,,,51,weekly,,3029.5,-77.2,-10075.3,165535.5,-6.09,-2.55,,,,,,-390.693935916547,-2.99361526235024,
Australia,2020-12-27,5.49,,,,,2964.7,2810.38,2675.5,2922.2,2658.9,2880.4,2914.9,,,,,,,52,weekly,,2960.3,4.4,-10070.9,168495.8,-5.98,0.15,,,,,,-390.523315357553,0.170620558994055,
Australia,2021-01-03,2.3,,,,,2875.1,2810.38,,,,,,,,,,,,53,weekly,,2960.3,-85.2,-10156.1,171456.1,-5.92,-2.88,,,,,,-393.827149818074,-3.30383446052125,
Australia,2021-01-10,2.49,,,,,,,,,,,,,,,,,,1,weekly,,3056.8,-129.1,-10285.2,174512.9,-5.89,-4.22,,,,,,-398.833312128559,-5.00616231048467,
Australia,2021-01-17,-0.19,,,,,,,,,,,,,,,,,,2,weekly,,3047.2,-205.7,-10490.9,177560.1,-5.91,-6.75,,,,,,-406.809823261531,-7.97651113297209,
Australia,2021-01-24,7.21,,,,,,,,,,,,,,,,,,3,weekly,,3019.8,3.1,-10487.8,180579.9,-5.81,0.1,,,,,,-406.689613322239,0.120209939291266,
Australia,2021-01-31,2.1,,,,,,,,,,,,,,,,,,4,weekly,,2997.4,-141.4,-10629.2,183577.3,-5.79,-4.72,,,,,,-412.172737649912,-5.4831243276726,
Australia,2021-02-07,7.2,,,,,,,,,,,,,,,,,,5,weekly,,3002.6,1.3,-10627.9,186579.9,-5.7,0.04,,,,,,-412.122327030209,0.0504106197027891,
Australia,2021-02-14,2.35,,,,,,,,,,,,,,,,,,6,weekly,,3008.0,-134.1,-10762.0,189587.9,-5.68,-4.46,,,,,,-417.322376339551,-5.20004930934155,
Australia,2021-02-21,1.27,,,,,,,,,,,,,,,,,,7,weekly,,3017.0,-164.3,-10926.3,192604.9,-5.67,-5.45,,,,,,-423.693503121988,-6.37112678243711,
Australia,2021-02-28,4.86,,,,,,,,,,,,,,,,,,8,weekly,,3045.8,-62.1,-10988.4,195650.7,-5.62,-2.04,,,,,,-426.10157964779,-2.40807652580246,
Australia,2021-03-07,4.18,,,,,,,,,,,,,,,,,,9,weekly,,3043.4,-81.0,-11069.4,198694.1,-5.57,-2.66,,,,,,-429.242549029272,-3.14096938148147,
Australia,2021-03-14,5.57,,,,,,,,,,,,,,,,,,10,weekly,,3086.0,-39.6,-11109.0,201780.1,-5.51,-1.28,,,,,,-430.778134060218,-1.5355850309465,
Australia,2021-03-21,6.62,,,,,,,,,,,,,,,,,,11,weekly,,3023.0,-13.5,-11122.5,204803.1,-5.43,-0.45,,,,,,-431.301628957132,-0.523494896913579,
Australia,2021-03-28,4.08,,,,,,,,,,,,,,,,,,12,weekly,,3074.4,-82.9,-11205.4,207877.5,-5.39,-2.7,,,,,,-434.516275398179,-3.21464644104709,
Australia,2021-04-04,4.8,,,,,,,,,,,,,,,,,,13,weekly,,3074.8,-62.0,-11267.4,210952.3,-5.34,-2.02,,,,,,-436.920474184004,-2.40419878582532,
Australia,2021-04-11,0.29,,,,,,,,,,,,,,,,,,14,weekly,,3093.8,-191.9,-11459.3,214046.1,-5.35,-6.2,,,,,,-444.361857200131,-7.44138301612709,
Australia,2021-04-18,8.69,,,,,,,,,,,,,,,,,,15,weekly,,3139.0,55.3,-11404.0,217185.1,-5.25,1.76,,,,,,-442.217466992774,2.1443902073571,
Australia,2021-04-25,7.31,,,,,,,,,,,,,,,,,,16,weekly,,3159.0,16.2,-11387.8,220344.1,-5.17,0.51,,,,,,-441.589273116478,0.628193876296295,
Australia,2021-05-02,8.43,,,,,,,,,,,,,,,,,,17,weekly,,3131.8,46.8,-11341.0,223475.9,-5.07,1.49,,,,,,-439.774490807178,1.81478230930041,
Australia,2021-05-09,11.71,,,,,,,,,,,,,,,,,,18,weekly,,3180.8,149.0,-11192.0,226656.7,-4.94,4.68,,,,,,-433.996658241243,5.77783256593505,
Australia,2021-05-16,5.64,,,,,,,,,,,,,,,,,,19,weekly,,3317.2,-24.4,-11216.4,229973.9,-4.88,-0.74,,,,,,-434.942826795664,-0.946168554421579,
Australia,2021-05-23,5.7,,,,,,,,,,,,,,,,,,20,weekly,,3326.2,-22.2,-11238.6,233300.1,-4.82,-0.67,,,,,,-435.803685070589,-0.860858274924552,
Australia,2021-05-30,7.72,,,,,,,,,,,,,,,,,,21,weekly,,3402.8,46.8,-11191.8,236702.9,-4.73,1.38,,,,,,-433.988902761288,1.81478230930041,
Australia,2021-06-06,1.86,,,,,,,,,,,,,,,,,,22,weekly,,3428.4,-140.1,-11331.9,240131.3,-4.72,-4.09,,,,,,-439.421616469258,-5.43271370796981,
Australia,2021-06-13,6.71,,,,,,,,,,,,,,,,,,23,weekly,,3480.0,20.0,-11311.9,243611.3,-4.64,0.57,,,,,,-438.64606847383,0.775547995427524,
Australia,2021-06-20,5.31,,,,,,,,,,,,,,,,,,24,weekly,,3432.2,-28.5,-11340.4,247043.5,-4.59,-0.83,,,,,,-439.751224367315,-1.10515589348422,
Australia,2021-06-27,2.29,,,,,,,,,,,,,,,,,,25,weekly,,3468.6,-125.4,-11465.8,250512.1,-4.58,-3.62,,,,,,-444.613910298645,-4.86268593133058,
Australia,2021-07-04,2.07,,,,,,,,,,,,,,,,,,26,weekly,,3505.6,-132.1,-11597.9,254017.7,-4.57,-3.77,,,,,,-449.736404808444,-5.1224945097988,
Australia,2021-07-11,1.77,,,,,,,,,,,,,,,,,,27,weekly,,3582.2,-140.4,-11738.3,257599.9,-4.56,-3.92,,,,,,-455.180751736345,-5.44434692790122,
Australia,2021-07-18,3.36,,,,,,,,,,,,,,,,,,28,weekly,,3576.8,-86.9,-11825.2,261176.7,-4.53,-2.43,,,,,,-458.550507776478,-3.36975604013259,
Australia,2021-07-25,3.14,,,,,,,,,,,,,,,,,,29,weekly,,3640.6,-92.4,-11917.6,264817.3,-4.5,-2.54,,,,,,-462.133539515353,-3.58303173887516,
Australia,2021-08-01,3.18,,,,,,,,,,,,,,,,,,30,weekly,,3700.8,-88.8,-12006.4,268518.1,-4.47,-2.4,,,,,,-465.576972615051,-3.44343309969821,
Australia,2021-08-08,-0.84,,,,,,,,,,,,,,,,,,31,weekly,,3642.0,-229.3,-12235.7,272160.1,-4.5,-6.3,,,,,,-474.468630382628,-8.89165776757656,
Australia,2021-08-15,-2.38,,,,,,,,,,,,,,,,,,32,weekly,,3657.0,-282.4,-12518.1,275817.1,-4.54,-7.72,,,,,,-485.419368078065,-10.9507376954366,
Australia,2021-08-22,-2.19,,,,,,,,,,,,,,,,,,33,weekly,,3706.4,-276.9,-12795.0,279523.5,-4.58,-7.47,,,,,,-496.156830074759,-10.7374619966941,
Australia,2021-08-29,-4.77,,,,,,,,,,,,,,,,,,34,weekly,,3726.2,-368.4,-13163.4,283249.7,-4.65,-9.89,,,,,,-510.442424150534,-14.285594075775,
Australia,2021-09-05,-3.52,,,,,,,,,,,,,,,,,,35,weekly,,3739.8,-324.9,-13488.3,286989.5,-4.7,-8.69,,,,,,-523.041201336254,-12.5987771857201,
Australia,2021-09-12,-5.17,,,,,,,,,,,,,,,,,,36,weekly,,3663.0,-379.1,-13867.4,290652.5,-4.77,-10.35,,,,,,-537.741713589582,-14.7005122533287,
Australia,2021-09-19,-0.29,,,,,,,,,,,,,,,,,,37,weekly,,3596.0,-210.2,-14077.6,294248.5,-4.78,-5.85,,,,,,-545.892723021526,-8.15100943194328,
Australia,2021-09-26,-2.83,,,,,,,,,,,,,,,,,,38,weekly,,3529.0,-294.4,-14372.0,297777.5,-4.83,-8.34,,,,,,-557.308789514219,-11.4160664926932,
Australia,2021-10-03,4.33,,,,,,,,,,,,,,,,,,39,weekly,,3406.8,-61.3,-14433.3,301184.3,-4.79,-1.8,,,,,,-559.685844120204,-2.37705460598536,
Australia,2021-10-10,-0.42,,,,,,,,,,,,,,,,,,40,weekly,,3423.4,-213.5,-14646.8,304607.7,-4.81,-6.24,,,,,,-567.964818971393,-8.27897485118882,
Australia,2021-10-17,-0.47,,,,,,,,,,,,,,,,,,41,weekly,,3345.4,-215.0,-14861.8,307953.1,-4.83,-6.43,,,,,,-576.301959922239,-8.33714095084589,
Australia,2021-10-24,1.44,,,,,,,,,,,,,,,,,,42,weekly,,3295.8,-155.3,-15017.1,311248.9,-4.82,-4.71,,,,,,-582.324090106734,-6.02213018449473,
Australia,2021-10-31,-3.24,,,,,,,,,,,,,,,,,,43,weekly,,3235.0,-298.3,-15315.4,314483.9,-4.87,-9.22,,,,,,-593.891388458535,-11.5672983518015,
Australia,2021-11-07,,,,,,,,,,,,,,,,,,,44,weekly,,3215.6,,,317699.5,,,,,,,,,,
Australia,2021-11-14,,,,,,,,,,,,,,,,,,,45,weekly,,3183.0,,,320882.5,,,,,,,,,,
Australia,2021-11-21,,,,,,,,,,,,,,,,,,,46,weekly,,3110.0,,,323992.5,,,,,,,,,,
Australia,2021-11-28,,,,,,,,,,,,,,,,,,,47,weekly,,3158.0,,,327150.5,,,,,,,,,,
Australia,2021-12-05,,,,,,,,,,,,,,,,,,,48,weekly,,3111.0,,,330261.5,,,,,,,,,,
Australia,2021-12-12,,,,,,,,,,,,,,,,,,,49,weekly,,3066.2,,,333327.7,,,,,,,,,,
Australia,2021-12-19,,,,,,,,,,,,,,,,,,,50,weekly,,3139.4,,,336467.1,,,,,,,,,,
Australia,2021-12-26,,,,,,,,,,,,,,,,,,,51,weekly,,3079.6,,,339546.7,,,,,,,,,,
Australia,2022-01-02,,,,,,,,,,,,,,,,,,,52,weekly,,3010.4,,,342557.1,,,,,,,,,,
Australia,2022-01-09,,,,,,,,,,,,,,,,,,,1,weekly,,3107.0,,,345664.1,,,,,,,,,,
Australia,2022-01-16,,,,,,,,,,,,,,,,,,,2,weekly,,3097.4,,,348761.5,,,,,,,,,,
Austria,2020-01-05,-10.78,-4.56,-23.21,-5.11,-11.17,1614.0,1809.0,1704.0,1634.0,2293.0,1767.0,1647.0,1557.0,1579.0,1574.0,1637.0,1549.0,1962.0,1,weekly,-83.87,1828.2,-214.2,-214.2,1828.2,-11.72,-11.72,-83.33,-2.63,-19.52,-8.05,-13.51,-23.6866409998726,-23.6866409998726,
Austria,2020-01-12,-8.35,-1.45,-5.43,-5.3,-13.4,1702.0,1857.0,1768.0,1626.0,2340.0,1842.0,1709.0,1582.0,1671.0,1563.0,1659.0,1543.0,1959.0,2,weekly,14.29,1876.2,-174.2,-388.4,3704.4,-10.48,-9.28,17.65,0.52,-0.68,-8.19,-15.55,-42.9500063695169,-19.2633653696443,
Austria,2020-01-19,0.59,-7.32,-1.09,9.77,-2.91,1797.0,1786.4,1837.0,1608.0,2060.0,1786.0,1641.0,1573.0,1513.0,1586.0,1612.0,1578.0,2009.0,3,weekly,100.0,1805.6,-8.6,-397.0,5510.0,-7.21,-0.48,106.9,-5.51,3.9,6.23,-5.46,-43.901010630016,-0.951004260499087,
Austria,2020-01-26,1.83,14.2,-5.11,10.18,-5.01,1779.0,1747.0,1792.0,1578.0,1938.0,1714.0,1713.0,1573.0,1560.0,1595.0,1584.0,1463.0,1950.0,4,weekly,58.54,1766.2,12.8,-384.2,7276.2,-5.28,0.72,62.5,16.56,-0.23,6.47,-7.5,-42.4855624283429,1.41544820167306,
Austria,2020-02-02,7.06,-5.91,-0.22,19.98,5.79,1947.0,1818.6,1837.0,1609.0,2045.0,1870.0,1732.0,1544.0,1521.0,1545.0,1752.0,1574.0,1868.0,5,weekly,-13.46,1837.8,109.2,-275.0,9114.0,-3.02,5.94,-11.76,-4.07,4.77,16.13,3.09,-30.4100199578196,12.0755424705233,
Austria,2020-02-09,-8.43,-16.28,-9.78,-0.24,-10.87,1682.0,1836.8,1926.0,1650.0,1874.0,1938.0,1796.0,1551.0,1598.0,1760.0,1748.0,1677.0,1759.0,6,weekly,11.11,1856.0,-174.0,-449.0,10970.0,-4.09,-9.38,14.29,-14.74,-5.28,-3.34,-13.17,-49.6512689493128,-19.2412489914932,
Austria,2020-02-16,-5.06,-4.52,-13.27,-5.86,-1.03,1721.0,1812.8,1992.0,1621.0,1750.0,1881.0,1820.0,1598.0,1622.0,1895.0,1815.0,1671.0,1722.0,7,weekly,-71.43,1832.0,-111.0,-560.0,12802.0,-4.37,-6.06,-70.59,-2.65,-9.19,-8.86,-3.62,-61.9258588231964,-12.2745898738836,
Austria,2020-02-23,-5.65,-6.12,-2.4,-2.31,-8.64,1719.0,1822.0,2020.0,1581.0,1807.0,1951.0,1751.0,1647.0,1586.0,1796.0,1711.0,1600.0,1669.0,8,weekly,-16.67,1841.2,-122.2,-682.2,14643.2,-4.66,-6.64,-14.29,-4.27,2.52,-5.38,-10.96,-75.4389658735439,-13.5131070503475,
Austria,2020-03-01,-2.62,-2.48,-9.93,6.6,-6.26,1768.0,1815.6,1883.0,1714.0,1696.0,2021.0,1764.0,1554.0,1520.0,1805.0,1668.0,1623.0,1590.0,9,weekly,34.15,1834.8,-66.8,-749.0,16478.0,-4.55,-3.64,37.5,-0.59,-5.51,3.21,-8.69,-82.8258361760251,-7.38687030248128,
Austria,2020-03-08,-0.55,6.27,-0.76,2.22,-4.07,1744.0,1753.6,1846.0,1532.0,1614.0,1965.0,1811.0,1554.0,1597.0,1762.0,1729.0,1564.0,1752.0,10,weekly,-28.57,1772.8,-28.8,-777.8,18250.8,-4.26,-1.62,-27.08,8.44,4.5,-0.98,-6.68,-86.0105946297895,-3.18475845376438,
Austria,2020-03-15,0.39,5.4,-3.98,2.8,-1.56,1718.0,1711.4,1763.0,1516.0,1542.0,1946.0,1790.0,1560.0,1588.0,1763.0,1690.0,1647.0,1694.0,11,weekly,55.17,1730.6,-12.6,-790.4,19981.4,-3.96,-0.73,60.71,7.52,0.75,-0.64,-4.34,-87.4039264533114,-1.39333182352192,
Austria,2020-03-22,14.89,11.83,4.28,27.5,11.95,1836.0,1598.0,1696.0,1499.0,1535.0,1641.0,1619.0,1578.0,1555.0,1650.0,1684.0,1607.0,1660.0,12,weekly,45.16,1617.2,218.8,-571.6,21598.6,-2.65,13.53,50.0,14.1,9.81,22.74,8.6,-63.2086087559626,24.1953176973489,
Austria,2020-03-29,7.24,6.07,-9.3,19.52,6.12,1765.0,1645.8,1725.0,1598.0,1489.0,1766.0,1651.0,1509.0,1497.0,1653.0,1650.0,1492.0,1778.0,13,weekly,12.9,1665.0,100.0,-471.6,23263.6,-2.03,6.01,16.67,8.14,-4.57,15.28,3.0,-52.1504196803918,11.0581890755708,
Austria,2020-04-05,15.3,12.8,1.28,24.06,15.87,1828.0,1585.4,1604.0,1562.0,1537.0,1617.0,1607.0,1352.0,1463.0,1508.0,1611.0,1590.0,1664.0,14,weekly,-16.67,1604.6,223.4,-248.2,24868.2,-1.0,13.92,-14.29,15.11,6.9,19.73,12.24,-27.4464252855667,24.7039943948251,
