location,date,vaccine,total_vaccinations
Chile,2021-07-27,CanSino,505226.0
Chile,2021-07-27,Oxford/AstraZeneca,452357.0
Chile,2021-07-27,Pfizer/BioNTech,6227973.0
Chile,2021-07-27,Sinovac,18481662.0
Chile,2021-07-28,CanSino,505758.0
Chile,2021-07-28,Oxford/AstraZeneca,454321.0
Chile,2021-07-28,Pfizer/BioNTech,6253547.0
Chile,2021-07-28,Sinovac,18488764.0
Chile,2021-07-29,CanSino,506235.0
Chile,2021-07-29,Oxford/AstraZeneca,455967.0
Chile,2021-07-29,Pfizer/BioNTech,6335845.0
Chile,2021-07-29,Sinovac,18494648.0
Chile,2021-07-30,CanSino,506510.0
Chile,2021-07-30,Oxford/AstraZeneca,457601.0
Chile,2021-07-30,Pfizer/BioNTech,6406387.0
Chile,2021-07-30,Sinovac,18498959.0
Chile,2021-07-31,CanSino,506522.0
Chile,2021-07-31,Oxford/AstraZeneca,457950.0
Chile,2021-07-31,Pfizer/BioNTech,6415792.0
Chile,2021-07-31,Sinovac,18500400.0
Chile,2021-08-01,CanSino,506523.0
Chile,2021-08-01,Oxford/AstraZeneca,457951.0
Chile,2021-08-01,Pfizer/BioNTech,6416194.0
Chile,2021-08-01,Sinovac,18500466.0
Chile,2021-08-02,CanSino,507521.0
Chile,2021-08-02,Oxford/AstraZeneca,459781.0
Chile,2021-08-02,Pfizer/BioNTech,6422133.0
Chile,2021-08-02,Sinovac,18615890.0
Chile,2021-08-03,CanSino,508374.0
Chile,2021-08-03,Oxford/AstraZeneca,461933.0
Chile,2021-08-03,Pfizer/BioNTech,6428284.0
Chile,2021-08-03,Sinovac,18745754.0
Chile,2021-08-04,CanSino,508598.0
Chile,2021-08-04,Oxford/AstraZeneca,463755.0
Chile,2021-08-04,Pfizer/BioNTech,6486526.0
Chile,2021-08-04,Sinovac,18750172.0
Chile,2021-08-05,CanSino,508780.0
Chile,2021-08-05,Oxford/AstraZeneca,465151.0
Chile,2021-08-05,Pfizer/BioNTech,6528375.0
Chile,2021-08-05,Sinovac,18753043.0
Chile,2021-08-06,CanSino,508960.0
Chile,2021-08-06,Oxford/AstraZeneca,466413.0
Chile,2021-08-06,Pfizer/BioNTech,6559217.0
Chile,2021-08-06,Sinovac,18755452.0
Chile,2021-08-07,CanSino,508975.0
Chile,2021-08-07,Oxford/AstraZeneca,466431.0
Chile,2021-08-07,Pfizer/BioNTech,6560114.0
Chile,2021-08-07,Sinovac,18755689.0
Chile,2021-08-08,CanSino,508975.0
Chile,2021-08-08,Oxford/AstraZeneca,466431.0
Chile,2021-08-08,Pfizer/BioNTech,6560126.0
Chile,2021-08-08,Sinovac,18755753.0
Chile,2021-08-09,CanSino,509195.0
Chile,2021-08-09,Oxford/AstraZeneca,467220.0
Chile,2021-08-09,Pfizer/BioNTech,6567653.0
Chile,2021-08-09,Sinovac,18845449.0
Chile,2021-08-10,CanSino,509448.0
Chile,2021-08-10,Oxford/AstraZeneca,467935.0
Chile,2021-08-10,Pfizer/BioNTech,6575505.0
Chile,2021-08-10,Sinovac,18924321.0
Chile,2021-08-11,CanSino,509553.0
Chile,2021-08-11,Oxford/AstraZeneca,469817.0
Chile,2021-08-11,Pfizer/BioNTech,6690060.0
Chile,2021-08-11,Sinovac,18928459.0
Chile,2021-08-12,CanSino,509663.0
Chile,2021-08-12,Oxford/AstraZeneca,471326.0
Chile,2021-08-12,Pfizer/BioNTech,6764749.0
Chile,2021-08-12,Sinovac,18933809.0
Chile,2021-08-13,CanSino,509754.0
Chile,2021-08-13,Oxford/AstraZeneca,472139.0
Chile,2021-08-13,Pfizer/BioNTech,6811539.0
Chile,2021-08-13,Sinovac,18937325.0
Chile,2021-08-14,CanSino,509767.0
Chile,2021-08-14,Oxford/AstraZeneca,472163.0
Chile,2021-08-14,Pfizer/BioNTech,6812484.0
Chile,2021-08-14,Sinovac,18937644.0
Chile,2021-08-15,CanSino,509767.0
Chile,2021-08-15,Oxford/AstraZeneca,472166.0
Chile,2021-08-15,Pfizer/BioNTech,6812569.0
Chile,2021-08-15,Sinovac,18937980.0
Chile,2021-08-16,CanSino,510188.0
Chile,2021-08-16,Oxford/AstraZeneca,473104.0
Chile,2021-08-16,Pfizer/BioNTech,6817030.0
Chile,2021-08-16,Sinovac,18993004.0
Chile,2021-08-17,CanSino,513263.0
Chile,2021-08-17,Oxford/AstraZeneca,474101.0
Chile,2021-08-17,Pfizer/BioNTech,6821671.0
Chile,2021-08-17,Sinovac,19045312.0
Chile,2021-08-18,CanSino,514563.0
Chile,2021-08-18,Oxford/AstraZeneca,475337.0
Chile,2021-08-18,Pfizer/BioNTech,6895387.0
Chile,2021-08-18,Sinovac,19049250.0
Chile,2021-08-19,CanSino,516045.0
Chile,2021-08-19,Oxford/AstraZeneca,476277.0
Chile,2021-08-19,Pfizer/BioNTech,6952305.0
Chile,2021-08-19,Sinovac,19052118.0
Chile,2021-08-20,CanSino,517916.0
Chile,2021-08-20,Oxford/AstraZeneca,477231.0
Chile,2021-08-20,Pfizer/BioNTech,7004387.0
Chile,2021-08-20,Sinovac,19054899.0
Chile,2021-08-21,CanSino,519085.0
Chile,2021-08-21,Oxford/AstraZeneca,477255.0
Chile,2021-08-21,Pfizer/BioNTech,7005814.0
Chile,2021-08-21,Sinovac,19055437.0
Chile,2021-08-22,CanSino,519702.0
Chile,2021-08-22,Oxford/AstraZeneca,477259.0
Chile,2021-08-22,Pfizer/BioNTech,7005955.0
Chile,2021-08-22,Sinovac,19055564.0
Chile,2021-08-23,CanSino,524633.0
Chile,2021-08-23,Oxford/AstraZeneca,480564.0
Chile,2021-08-23,Pfizer/BioNTech,7010105.0
Chile,2021-08-23,Sinovac,19097899.0
Chile,2021-08-24,CanSino,529370.0
Chile,2021-08-24,Oxford/AstraZeneca,483186.0
Chile,2021-08-24,Pfizer/BioNTech,7013388.0
Chile,2021-08-24,Sinovac,19132016.0
Chile,2021-08-25,CanSino,532945.0
Chile,2021-08-25,Oxford/AstraZeneca,485198.0
Chile,2021-08-25,Pfizer/BioNTech,7017755.0
Chile,2021-08-25,Sinovac,19153428.0
Chile,2021-08-26,CanSino,534424.0
Chile,2021-08-26,Oxford/AstraZeneca,485636.0
Chile,2021-08-26,Pfizer/BioNTech,7096330.0
Chile,2021-08-26,Sinovac,19155595.0
Chile,2021-08-27,CanSino,535887.0
Chile,2021-08-27,Oxford/AstraZeneca,486048.0
Chile,2021-08-27,Pfizer/BioNTech,7147688.0
Chile,2021-08-27,Sinovac,19157647.0
Chile,2021-08-28,CanSino,536940.0
Chile,2021-08-28,Oxford/AstraZeneca,486075.0
Chile,2021-08-28,Pfizer/BioNTech,7148747.0
Chile,2021-08-28,Sinovac,19157920.0
Chile,2021-08-29,CanSino,537336.0
Chile,2021-08-29,Oxford/AstraZeneca,486077.0
Chile,2021-08-29,Pfizer/BioNTech,7148842.0
Chile,2021-08-29,Sinovac,19158054.0
Chile,2021-08-30,CanSino,541341.0
Chile,2021-08-30,Oxford/AstraZeneca,488593.0
Chile,2021-08-30,Pfizer/BioNTech,7151376.0
Chile,2021-08-30,Sinovac,19248008.0
Chile,2021-08-31,CanSino,545632.0
Chile,2021-08-31,Oxford/AstraZeneca,491244.0
Chile,2021-08-31,Pfizer/BioNTech,7153428.0
Chile,2021-08-31,Sinovac,19351120.0
Chile,2021-09-01,CanSino,546996.0
Chile,2021-09-01,Oxford/AstraZeneca,491675.0
Chile,2021-09-01,Pfizer/BioNTech,7182730.0
Chile,2021-09-01,Sinovac,19355940.0
Chile,2021-09-02,CanSino,548122.0
Chile,2021-09-02,Oxford/AstraZeneca,491988.0
Chile,2021-09-02,Pfizer/BioNTech,7203877.0
Chile,2021-09-02,Sinovac,19359166.0
Chile,2021-09-03,CanSino,549286.0
Chile,2021-09-03,Oxford/AstraZeneca,492259.0
Chile,2021-09-03,Pfizer/BioNTech,7218463.0
Chile,2021-09-03,Sinovac,19361559.0
