date,vaccine,total_vaccinations,location
2021-11-05,Moderna,979669,Czechia
2021-11-06,Johnson&Johnson,309214,Czechia
2021-11-06,Moderna,980279,Czechia
2021-11-06,Oxford/AstraZeneca,883819,Czechia
2021-11-06,Pfizer/BioNTech,10361349,Czechia
2021-11-07,Johnson&Johnson,310849,Czechia
2021-11-07,Moderna,980491,Czechia
2021-11-07,Oxford/AstraZeneca,883820,Czechia
2021-11-07,Pfizer/BioNTech,10368974,Czechia
2021-11-08,Pfizer/BioNTech,10404805,Czechia
2021-11-08,Johnson&Johnson,315366,Czechia
2021-11-08,Moderna,984663,Czechia
2021-11-08,Oxford/AstraZeneca,883830,Czechia
2021-11-09,Oxford/AstraZeneca,883843,Czechia
2021-11-09,Pfizer/BioNTech,10440161,Czechia
2021-11-09,Johnson&Johnson,320068,Czechia
2021-11-09,Moderna,990079,Czechia
2021-11-10,Pfizer/BioNTech,10478612,Czechia
2021-11-10,Oxford/AstraZeneca,883851,Czechia
2021-11-10,Johnson&Johnson,324048,Czechia
2021-11-10,Moderna,995398,Czechia
2021-11-11,Johnson&Johnson,328407,Czechia
2021-11-11,Moderna,1000685,Czechia
2021-11-11,Oxford/AstraZeneca,883865,Czechia
2021-11-11,Pfizer/BioNTech,10516697,Czechia
2021-11-12,Johnson&Johnson,334116,Czechia
2021-11-12,Moderna,1005102,Czechia
2021-11-12,Oxford/AstraZeneca,883874,Czechia
2021-11-12,Pfizer/BioNTech,10560852,Czechia
2021-11-13,Johnson&Johnson,335988,Czechia
2021-11-13,Moderna,1005609,Czechia
2021-11-13,Oxford/AstraZeneca,883875,Czechia
2021-11-13,Pfizer/BioNTech,10571577,Czechia
2021-11-14,Pfizer/BioNTech,10578748,Czechia
2021-11-14,Oxford/AstraZeneca,883876,Czechia
2021-11-14,Moderna,1005744,Czechia
2021-11-14,Johnson&Johnson,337594,Czechia
2021-11-15,Johnson&Johnson,341920,Czechia
2021-11-15,Moderna,1010007,Czechia
2021-11-15,Oxford/AstraZeneca,883889,Czechia
2021-11-15,Pfizer/BioNTech,10614018,Czechia
2021-11-16,Johnson&Johnson,346489,Czechia
2021-11-16,Moderna,1015772,Czechia
2021-11-16,Oxford/AstraZeneca,883899,Czechia
2021-11-16,Pfizer/BioNTech,10655480,Czechia
2021-11-17,Johnson&Johnson,347765,Czechia
2021-11-17,Moderna,1016540,Czechia
2021-11-17,Oxford/AstraZeneca,883907,Czechia
2021-11-17,Pfizer/BioNTech,10664411,Czechia
2021-11-18,Moderna,1022284,Czechia
2021-11-18,Oxford/AstraZeneca,883916,Czechia
2021-11-18,Johnson&Johnson,352764,Czechia
2021-11-18,Pfizer/BioNTech,10705227,Czechia
2021-11-19,Pfizer/BioNTech,10754172,Czechia
2021-11-19,Oxford/AstraZeneca,883932,Czechia
2021-11-19,Moderna,1027974,Czechia
2021-11-19,Johnson&Johnson,358842,Czechia
2021-11-20,Johnson&Johnson,361185,Czechia
2021-11-20,Moderna,1028729,Czechia
2021-11-20,Oxford/AstraZeneca,883934,Czechia
2021-11-20,Pfizer/BioNTech,10767791,Czechia
2021-11-21,Johnson&Johnson,362966,Czechia
2021-11-21,Moderna,1029241,Czechia
2021-11-21,Oxford/AstraZeneca,883939,Czechia
2021-11-21,Pfizer/BioNTech,10777206,Czechia
2021-11-22,Pfizer/BioNTech,10818729,Czechia
2021-11-22,Oxford/AstraZeneca,883954,Czechia
2021-11-22,Johnson&Johnson,367271,Czechia
2021-11-22,Moderna,1034028,Czechia
2021-11-23,Johnson&Johnson,371010,Czechia
2021-11-23,Moderna,1041346,Czechia
2021-11-23,Oxford/AstraZeneca,883974,Czechia
2021-11-23,Pfizer/BioNTech,10864654,Czechia
2021-11-24,Pfizer/BioNTech,10913787,Czechia
2021-11-24,Oxford/AstraZeneca,884012,Czechia
2021-11-24,Moderna,1048433,Czechia
2021-11-24,Johnson&Johnson,374686,Czechia
2021-11-25,Johnson&Johnson,378187,Czechia
2021-11-25,Moderna,1056180,Czechia
2021-11-25,Oxford/AstraZeneca,884030,Czechia
2021-11-25,Pfizer/BioNTech,10966443,Czechia
2021-11-26,Oxford/AstraZeneca,884053,Czechia
2021-11-26,Pfizer/BioNTech,11025758,Czechia
2021-11-26,Johnson&Johnson,382344,Czechia
2021-11-26,Moderna,1063766,Czechia
2021-11-27,Johnson&Johnson,383873,Czechia
2021-11-27,Moderna,1065001,Czechia
2021-11-27,Oxford/AstraZeneca,884056,Czechia
2021-11-27,Pfizer/BioNTech,11042262,Czechia
2021-11-28,Johnson&Johnson,384745,Czechia
2021-11-28,Moderna,1065794,Czechia
2021-11-28,Pfizer/BioNTech,11053139,Czechia
2021-11-29,Pfizer/BioNTech,11108681,Czechia
2021-11-29,Oxford/AstraZeneca,884072,Czechia
2021-11-29,Johnson&Johnson,387110,Czechia
2021-11-29,Moderna,1073231,Czechia
2021-11-30,Johnson&Johnson,389094,Czechia
2021-11-30,Moderna,1083738,Czechia
2021-11-30,Oxford/AstraZeneca,884110,Czechia
2021-11-30,Pfizer/BioNTech,11169391,Czechia
2021-12-01,Johnson&Johnson,390913,Czechia
2021-12-01,Moderna,1096563,Czechia
2021-12-01,Oxford/AstraZeneca,884161,Czechia
2021-12-01,Pfizer/BioNTech,11243006,Czechia
2021-12-02,Johnson&Johnson,392713,Czechia
2021-12-02,Moderna,1110730,Czechia
2021-12-02,Oxford/AstraZeneca,884205,Czechia
2021-12-02,Pfizer/BioNTech,11320884,Czechia
2021-12-03,Pfizer/BioNTech,11403592,Czechia
2021-12-03,Oxford/AstraZeneca,884219,Czechia
2021-12-03,Moderna,1124254,Czechia
2021-12-03,Johnson&Johnson,394686,Czechia
2021-12-04,Johnson&Johnson,395318,Czechia
2021-12-04,Moderna,1126386,Czechia
2021-12-04,Oxford/AstraZeneca,884230,Czechia
2021-12-04,Pfizer/BioNTech,11433052,Czechia
2021-12-05,Johnson&Johnson,395650,Czechia
2021-12-05,Moderna,1127539,Czechia
2021-12-05,Oxford/AstraZeneca,884232,Czechia
2021-12-05,Pfizer/BioNTech,11453894,Czechia
2021-12-06,Johnson&Johnson,396694,Czechia
2021-12-06,Moderna,1137608,Czechia
2021-12-06,Oxford/AstraZeneca,884259,Czechia
2021-12-06,Pfizer/BioNTech,11527389,Czechia
2021-12-07,Oxford/AstraZeneca,884309,Czechia
2021-12-07,Pfizer/BioNTech,11608820,Czechia
2021-12-07,Johnson&Johnson,397590,Czechia
2021-12-07,Moderna,1150875,Czechia
2021-12-08,Oxford/AstraZeneca,884335,Czechia
2021-12-08,Pfizer/BioNTech,11687818,Czechia
2021-12-08,Johnson&Johnson,398409,Czechia
2021-12-08,Moderna,1164771,Czechia
2021-12-09,Moderna,1178342,Czechia
2021-12-09,Oxford/AstraZeneca,884369,Czechia
2021-12-09,Johnson&Johnson,399057,Czechia
2021-12-09,Pfizer/BioNTech,11769212,Czechia
