date,people_vaccinated,people_fully_vaccinated,total_boosters,vaccine,total_vaccinations,location,source_url
2021-07-15,6522432.0,3914865.0,54.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",10437351.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-07-16,6656492.0,4010056.0,56.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",10666604.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-07-17,6884247.0,4091529.0,60.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",10975836.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-07-18,7016097.0,4138480.0,61.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",11154638.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-07-19,7073874.0,4179325.0,61.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",11253260.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-07-20,7145554.0,4211186.0,61.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",11356801.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-07-21,7232435.0,4283922.0,61.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",11516418.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-07-22,7343119.0,4367608.0,65.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",11710792.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-07-23,7490657.0,4468425.0,66.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",11959148.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-07-24,7767011.0,4580109.0,68.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",12347188.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-07-25,7974038.0,4681203.0,71.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",12655312.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-07-26,8026633.0,4706701.0,71.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",12733405.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-07-27,8067672.0,4920560.0,75.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",12988307.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-07-28,8081798.0,5022412.0,77.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",13104287.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-07-29,8097508.0,5071901.0,78.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",13169487.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-07-30,8135124.0,5200360.0,82.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",13335566.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-07-31,8194457.0,5417017.0,86.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",13611560.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-08-01,8247311.0,5573496.0,87.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",13820894.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-08-02,8288214.0,5681706.0,87.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",13970007.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-08-03,8326486.0,5783349.0,87.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",14109922.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-08-04,8375675.0,5895663.0,89.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",14271427.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-08-05,8426330.0,6017134.0,89.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",14443553.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-08-06,8581779.0,6146587.0,91.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",14728457.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-08-07,8871886.0,6353224.0,94.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",15225204.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-08-08,9093855.0,6493518.0,97.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",15587470.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-08-09,9147463.0,6546254.0,97.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",15693814.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-08-10,9208066.0,6609865.0,99.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",15818030.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-08-11,9250049.0,6687657.0,99.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",15937805.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-08-12,9287840.0,6767661.0,100.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",16055601.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-08-13,9322348.0,6850869.0,101.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",16173318.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-08-14,9362329.0,7045405.0,104.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",16407838.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-08-15,9383520.0,7221112.0,107.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",16604739.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-08-16,9416244.0,7268630.0,111.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",16684985.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-08-17,9453765.0,7332061.0,114.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",16785940.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-08-18,9488445.0,7386847.0,116.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",16875408.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-08-19,9531716.0,7445638.0,118.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",16977472.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-08-20,9613485.0,7514850.0,118.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",17128453.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-08-21,9800101.0,7645017.0,121.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",17445239.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-08-22,9951998.0,7724855.0,126.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",17676979.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-08-23,9986860.0,7770923.0,126.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",17757909.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-08-24,10024644.0,7810311.0,126.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",17835081.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-08-25,10078212.0,7848145.0,127.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",17926484.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-08-26,10148800.0,7884225.0,128.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",18033153.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-08-27,10203869.0,8002481.0,132.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",18206482.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-08-28,10434717.0,8234154.0,138.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",18669009.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-08-29,10614082.0,8462299.0,145.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",19076526.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-08-30,10621927.0,8472357.0,145.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",19094429.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-08-31,10692967.0,8521247.0,147.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",19214361.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-09-01,10767342.0,8592452.0,148.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",19359942.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-09-02,10893115.0,8651140.0,149.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",19544404.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-09-03,11038777.0,8719420.0,151.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",19758348.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-09-04,11328333.0,8794430.0,155.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",20122918.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-09-05,11565826.0,8827784.0,160.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",20393770.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-09-06,11676853.0,8857799.0,162.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",20534814.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-09-07,11851675.0,8895907.0,163.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",20747745.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-09-08,12150612.0,8949984.0,164.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",21100760.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-09-09,12449235.0,9000439.0,168.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",21449842.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-09-10,12787667.0,9075518.0,173.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",21863358.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-09-11,13270736.0,9194609.0,179.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",22465524.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-09-12,13637447.0,9318456.0,183.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",22956086.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-09-13,13808468.0,9357573.0,184.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",23166225.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-09-14,14069321.0,9398326.0,188.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",23467835.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-09-15,14268723.0,9451941.0,192.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",23720856.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-09-16,14531534.0,9526258.0,197.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",24057989.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-09-17,14785205.0,9579707.0,198.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",24365110.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-09-18,15116658.0,9738614.0,208.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",24855480.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-09-19,15304387.0,9854666.0,214.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",25159267.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-09-20,15389734.0,9900532.0,224.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",25290490.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-09-21,15508287.0,9982466.0,233.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",25490986.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-09-22,15613000.0,10052161.0,233.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",25665394.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-09-23,15707223.0,10126991.0,237.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",25834451.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-09-24,15808703.0,10221878.0,238.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",26030819.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-09-25,15967841.0,10473787.0,243.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",26441871.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-09-26,16092002.0,10676695.0,249.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",26768946.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-09-27,16189863.0,10784892.0,251.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",26975006.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-09-28,16299718.0,10913316.0,255.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",27213289.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-09-29,16402668.0,11120773.0,270.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",27523711.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-09-30,16498480.0,11338515.0,282.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",27837277.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-10-01,16586255.0,11536970.0,292.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",28123517.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-10-02,16762106.0,11934843.0,326.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",28697275.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-10-03,16914139.0,12265501.0,341.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",29179981.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-10-04,16987493.0,12456851.0,352.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",29444696.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-10-05,17061538.0,12678252.0,371.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",29740161.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-10-06,17136258.0,12883914.0,381.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",30020553.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-10-07,17206224.0,13084091.0,386.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",30290701.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-10-08,17263754.0,13236132.0,407.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",30500293.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-10-09,17358585.0,13516872.0,421.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",30875878.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-10-10,17423298.0,13693442.0,444.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",31117184.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-10-11,17486753.0,13809328.0,452.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",31296533.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-10-12,17602256.0,13934275.0,509.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",31537040.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-10-13,17712184.0,14051954.0,518.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",31764656.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-10-14,17818973.0,14170226.0,528.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",31989727.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-10-15,17929200.0,14281060.0,20951.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",32231211.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-10-16,18106658.0,14426742.0,46182.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",32579582.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-10-17,18263584.0,14547348.0,57093.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",32868025.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-10-18,18355902.0,14633622.0,83991.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",33073515.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-10-19,18432016.0,14736607.0,109753.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",33278376.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-10-20,18489543.0,14834227.0,135209.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",33458979.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-10-21,18546747.0,14926877.0,152004.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",33625628.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-10-22,18595418.0,15014243.0,167471.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",33777132.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-10-23,18702230.0,15159249.0,174689.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",34036168.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-10-24,18776596.0,15284948.0,176875.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",34238419.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-10-25,18816929.0,15360504.0,183836.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",34361269.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-10-26,18854868.0,15433920.0,190087.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",34478875.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-10-27,18892449.0,15503770.0,195861.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",34592080.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-10-28,18937244.0,15574994.0,207145.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",34719383.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-10-29,18984870.0,15640640.0,222281.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",34847791.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-10-30,19193522.0,15725326.0,236561.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",35155409.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-10-31,19370030.0,15794396.0,245562.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",35409988.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-11-01,19444091.0,15818693.0,249866.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",35512650.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-11-02,19535648.0,15855096.0,256582.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",35647326.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-11-03,19644336.0,15905238.0,266252.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",35815826.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-11-04,19815544.0,15966093.0,276086.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",36057723.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-11-05,20040319.0,16025324.0,285029.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",36350672.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-11-06,20353743.0,16127037.0,293994.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",36774774.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-11-07,20566552.0,16221199.0,300034.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",37087785.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-11-08,20688287.0,16295310.0,307542.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",37291139.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-11-09,20799581.0,16392352.0,318211.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",37510144.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-11-10,20908460.0,16474345.0,334781.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",37717586.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-11-11,21002313.0,16553863.0,353886.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",37910062.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-11-12,21087858.0,16622145.0,368131.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",38078134.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-11-13,21201405.0,16739448.0,379530.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",38320383.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-11-14,21300242.0,16843739.0,391411.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",38535392.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-11-15,21385705.0,16916557.0,400915.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",38703177.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-11-16,21491635.0,16988067.0,411729.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",38891431.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-11-17,21595327.0,17058384.0,421655.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",39075366.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-11-18,21698945.0,17124536.0,431844.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",39255325.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-11-19,21802940.0,17187099.0,442754.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",39432793.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-11-20,21932970.0,17348009.0,454134.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",39735113.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-11-21,22042325.0,17514090.0,468239.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",40024654.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-11-22,22124918.0,17604133.0,485153.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",40214204.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-11-23,22208081.0,17703471.0,503178.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",40414730.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-11-24,22283190.0,17799166.0,524413.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",40606769.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-11-25,22356005.0,17933473.0,545960.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",40835438.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-11-26,22424312.0,18093782.0,606992.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",41125086.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-11-27,22507902.0,18338347.0,711134.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",41557383.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-11-28,22580750.0,18529903.0,799138.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",41909791.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-11-29,22637148.0,18647896.0,894047.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",42179091.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-11-30,22689256.0,18755310.0,995822.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",42440388.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-12-01,22743371.0,18853206.0,1097232.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",42693809.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
2021-12-02,22806756.0,18951032.0,1206419.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",42964207.0,Peru,https://www.datosabiertos.gob.pe/dataset/vacunacion
