location,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,vaccine,source_url
Brazil,2021-08-11,158422879,115251518,47644783,0,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-08-12,160674246,116780678,48383179,0,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-08-13,162832096,118175020,49164242,0,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-08-14,164215233,119132205,49606493,0,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-08-15,164680217,119504650,49705914,0,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-08-16,166750328,120686544,50600926,0,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-08-17,169753003,122541955,51771235,0,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-08-18,171741149,123678883,52629848,0,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-08-19,174263122,125160916,53680684,0,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-08-20,176376890,126384146,54578690,0,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-08-21,177587502,127168248,55013076,0,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-08-22,178173214,127600937,55170955,0,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-08-23,180251675,128859272,55999780,0,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-08-24,182654763,130267899,57002150,0,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-08-25,184707573,131489509,57838947,0,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-08-26,186102952,131918133,58811744,0,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-08-27,188045400,132939921,59746726,0,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-08-28,189376018,133608741,60412846,0,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-08-29,189971293,133947333,60672443,0,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-08-30,191515901,134777145,61384034,0,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-08-31,194176380,136127045,62698760,0,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-09-01,196166473,137067385,63754375,0,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-09-02,198142390,137897705,64905651,282,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-09-03,200077775,138653061,66093601,373,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-09-04,201126108,139039441,66758831,537,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-09-05,201522079,139210778,66984704,780,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-09-06,203024669,139985523,67702291,14059,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-09-07,203577189,140218809,68020838,17205,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-09-08,205296045,140820674,69133319,25446,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-09-09,207509808,141565747,70594540,37195,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-09-10,209917761,142382292,72173074,52191,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-09-11,211223433,142798088,73050585,67596,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-09-12,211710814,142983971,73355123,68590,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-09-13,213203733,143433748,74381040,88874,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-09-14,215338063,144100429,75814267,128791,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-09-15,217240047,144761529,76990802,197261,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-09-16,218735998,145238112,77988754,223085,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-09-17,221071595,146000277,79542916,249365,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-09-18,222156927,146371189,80250454,259046,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-09-19,222581680,146553215,80492254,260661,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-09-20,223781527,146923305,81250428,334020,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-09-21,225592884,147473077,82467468,381549,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-09-22,227304555,147966925,83644344,427712,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-09-23,229100357,148510818,84869772,458735,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-09-24,230893002,148994474,86119839,520839,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-09-25,231983152,149386359,86796636,543561,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-09-26,232495892,149565073,87122476,552379,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-09-27,233772505,149871708,87828174,818917,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-09-28,235617220,150382518,89101310,882537,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-09-29,237320144,150881737,90253376,937694,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-09-30,239190412,151420924,91430204,1095300,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-10-01,241200485,151901209,92759486,1302298,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-10-02,242252204,152166987,93442685,1407110,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-10-03,242632087,152277364,93674362,1445470,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-10-04,243733571,152519888,94337578,1643658,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-10-05,245292452,152926450,95257454,1877233,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-10-06,247057054,153310124,96345260,2171857,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-10-07,248820533,153699490,97382944,2509515,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-10-08,250516351,154010913,98464451,2814838,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-10-09,251524115,154181567,99070817,3047975,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-10-10,252149684,154292724,99520881,3116010,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-10-11,253164892,154580496,100085018,3281210,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-10-12,253561158,154693150,100324302,3326730,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-10-13,254426529,154798792,100864092,3545399,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-10-14,256762148,155526988,102264366,3755046,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-10-15,258849471,156015804,103527053,4093579,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-10-16,260157865,156313972,104314315,4320556,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-10-17,260683274,156420266,104630777,4428544,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-10-18,261824131,156558619,105223364,4839664,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-10-19,263569544,156892317,106356335,5137429,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-10-20,265607325,157322792,107582227,5525142,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-10-21,266620080,157475037,108197260,5771569,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-10-22,267964026,157679997,108994434,6117946,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-10-23,268638494,157810514,109422127,6234557,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-10-24,269442502,157986323,109945760,6340977,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-10-25,271861944,158281322,111550520,6864893,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-10-26,273720279,158619663,112584033,7348675,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-10-27,275436454,158890656,113647161,7732904,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-10-28,277057532,159171324,114610870,8109625,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-10-29,278686713,159412919,115562494,8548187,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-10-30,279265141,159518249,115897379,8687173,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-10-31,279666131,159589151,116117550,8798263,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-11-01,279959241,159631476,116288959,8877862,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-11-02,280181200,159667965,116399784,8952577,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-11-03,281228625,159792323,117020085,9256939,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-11-04,282661800,160056071,117929773,9518430,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-11-05,284683953,160333906,119243098,9942921,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-11-06,285378181,160423951,119655284,10135262,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-11-07,285943124,160707880,119901571,10172914,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-11-08,287531811,160971992,120880423,10547189,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-11-09,288956195,161179478,121738604,10886116,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-11-10,290429521,161412780,122635903,11230958,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-11-11,292021210,161690791,123598784,11584564,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-11-12,293253508,161743151,124416550,11947900,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-11-13,293936446,161814220,124872035,12105575,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-11-14,294339583,161908494,125123667,12162832,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-11-15,294928227,161973124,125467475,12343281,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-11-16,295624622,162028086,125915845,12537109,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-11-17,297253230,162257537,126961439,12891623,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-11-18,298447729,162397679,127639599,13268488,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-11-19,299734733,162554502,128377050,13665714,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-11-20,300573489,162688776,128851409,13896415,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-11-21,301182753,162812584,129200205,14033709,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-11-22,302331069,162957786,129832016,14406374,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-11-23,303515430,163108526,130530871,14741803,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-11-24,304659197,163216460,131215922,15093083,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-11-25,305503188,163342820,131709249,15316348,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-11-26,306741882,163546806,132395866,15662595,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-11-27,307205318,163607249,132667094,15794900,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-11-28,307583387,163684746,132895365,15889956,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
Brazil,2021-11-29,307817825,163706613,133029594,15967140,"Johnson&Johnson, Pfizer/BioNTech, Oxford/AstraZeneca, Sinovac",https://coronavirusbra1.github.io
